iso_alpha_3,year,gdp_mmm_usd
IRL,2071,1420.0899115507814
IRL,2072,1418.3857687571226
IRL,2073,1411.6985372589952
IRL,2074,1402.4153704207722
IRL,2075,1392.9312428937978
IRL,2076,1385.161249676937
IRL,2077,1379.122865112144
IRL,2078,1374.4617868525452
IRL,2079,1370.7788048589284
IRL,2080,1367.6357530681573
IRL,2081,1364.7034757092774
IRL,2082,1361.857580466927
IRL,2083,1358.9698367010221
IRL,2084,1355.9397467132462
IRL,2085,1352.670717514775
IRL,2086,1349.1234500474568
IRL,2087,1345.4685046786065
IRL,2088,1341.8937454169268
IRL,2089,1338.6095554397336
IRL,2090,1335.8640671475575
IRL,2091,1333.8533731274981
IRL,2092,1332.4459324303452
IRL,2093,1331.4321982738895
IRL,2094,1330.6106326878742
IRL,2095,1329.777788848346
IRL,2096,1328.7303413441582
IRL,2097,1327.265002668583
IRL,2098,1325.1786918659072
IRL,2099,1322.2684028879605
IRL,2100,1318.3312650743499
IRN,1979,539.8796951599902
IRN,1980,423.2656810054324
IRN,1981,399.15223515855286
IRN,1982,491.6397995671411
IRN,1983,546.14790414515
IRN,1984,507.1529437891864
IRN,1985,516.6265607791684
IRN,1986,466.07465180692674
IRN,1987,465.27300340581877
IRN,1988,436.9750993386769
IRN,1989,463.7704124301246
IRN,1990,526.82
IRN,1991,593.81
IRN,1992,613.39
IRN,1993,604.37
IRN,1994,594.1
IRN,1995,608.37
IRN,1996,647.0
IRN,1997,655.74
IRN,1998,669.38
IRN,1999,682.79
IRN,2000,722.7
IRN,2001,739.99
IRN,2002,799.77
IRN,2003,868.86
IRN,2004,906.54
IRN,2005,935.46
IRN,2006,982.23
IRN,2007,1062.34
IRN,2008,1065.01
IRN,2009,1075.73
IRN,2010,1138.1
IRN,2011,1168.22
IRN,2012,1124.44
IRN,2013,1107.33
IRN,2014,1162.52
IRN,2015,1145.96
IRN,2016,1246.98
IRN,2017,1281.38
IRN,2018,1257.82
IRN,2019,1219.2
IRN,2020,1259.8
IRN,2021,1319.26
IRN,2022,1369.09
IRN,2023,1433.5604481
IRN,2024,1481.2406686038062
IRN,2025,1526.4185089962223
IRN,2026,1568.3186970681684
IRN,2027,1605.0957705144167
IRN,2028,1637.085329220769
IRN,2029,1669.7779232453076
IRN,2030,1702.768514484835
IRN,2031,1736.0428307669833
IRN,2032,1769.5680251700699
IRN,2033,1803.349928122461
IRN,2034,1837.2910055069724
IRN,2035,1871.5283890909461
IRN,2036,1906.1775346312543
IRN,2037,1941.2496444490419
IRN,2038,1976.5051834591764
IRN,2039,2011.664220053486
IRN,2040,2046.701307459726
IRN,2041,2081.7941767750326
IRN,2042,2116.560596474236
IRN,2043,2150.848582055416
IRN,2044,2184.410195742798
IRN,2045,2216.837004101898
IRN,2046,2248.28308076773
IRN,2047,2279.1339964221183
IRN,2048,2309.6779977368474
IRN,2049,2340.2565010001713
IRN,2050,2371.183597532682
IRN,2051,2402.4351792848606
IRN,2052,2433.8880237995036
IRN,2053,2465.3464021321556
IRN,2054,2496.387160322281
IRN,2055,2526.71227625932
IRN,2056,2556.5950619899954
IRN,2057,2586.6053988935155
IRN,2058,2617.2192050967137
IRN,2059,2649.2019107278525
IRN,2060,2683.4186118121047
IRN,2061,2720.3344241051545
IRN,2062,2758.471795299779
IRN,2063,2797.062807069776
IRN,2064,2835.3912262998892
IRN,2065,2872.511624959444
IRN,2066,2907.9809320817026
IRN,2067,2942.102708139725
IRN,2068,2975.66819804672
IRN,2069,3009.635787181072
IRN,2070,3044.811705160437
IRN,2071,3081.717489985807
IRN,2072,3119.736671252325
IRN,2073,3157.997401528823
IRN,2074,3195.4231520026733
IRN,2075,3231.080825858594
IRN,2076,3264.7066604306183
IRN,2077,3296.844909493112
IRN,2078,3328.1781140098474
IRN,2079,3360.154758113093
IRN,2080,3393.265438716639
IRN,2081,3427.837837244721
IRN,2082,3463.6165896670905
IRN,2083,3500.452485349811
IRN,2084,3537.6392342347926
IRN,2085,3574.5248337324088
IRN,2086,3610.6684286105447
IRN,2087,3646.0815533716955
IRN,2088,3681.4644321499513
IRN,2089,3717.5029759640274
IRN,2090,3754.208296248879
IRN,2091,3792.447824766852
IRN,2092,3832.305196485667
IRN,2093,3873.33413523534
IRN,2094,3915.213813982964
IRN,2095,3957.6204539570044
IRN,2096,4000.2309104393785
IRN,2097,4042.72213474392
IRN,2098,4084.772026599314
IRN,2099,4126.058789592848
IRN,2100,4166.261570064864
IRQ,1990,131.55
IRQ,1991,47.29
IRQ,1992,62.71
IRQ,1993,81.7
IRQ,1994,84.85
IRQ,1995,86.65
IRQ,1996,96.2
IRQ,1997,116.63
IRQ,1998,157.29
IRQ,1999,184.94
IRQ,2000,216.24
IRQ,2001,220.05
IRQ,2002,202.0
IRQ,2003,127.95
IRQ,2004,196.26
IRQ,2005,199.54
IRQ,2006,210.81
IRQ,2007,214.78
IRQ,2008,232.45
IRQ,2009,240.31
IRQ,2010,255.69
IRQ,2011,274.99
IRQ,2012,313.31
IRQ,2013,337.21
IRQ,2014,337.88
IRQ,2015,353.84
IRQ,2016,402.62
IRQ,2017,395.29
IRQ,2018,405.71
IRQ,2019,428.08
IRQ,2020,376.55
IRQ,2021,382.51
IRQ,2022,409.32
IRQ,2023,400.4131968
IRQ,2024,405.92688651993603
IRQ,2025,427.489722731875
IRQ,2026,443.5889856899575
IRQ,2027,459.3408305718078
IRQ,2028,475.67499050694136
IRQ,2029,492.5947499192732
IRQ,2030,509.2383836522172
IRQ,2031,525.9699140866602
IRQ,2032,542.4834579612126
IRQ,2033,558.3698297506761
IRQ,2034,573.2048579061753
IRQ,2035,586.6121501495187
IRQ,2036,598.3958646686866
IRQ,2037,608.9361453939066
IRQ,2038,618.350820441875
IRQ,2039,626.9356131500058
IRQ,2040,635.112514432637
IRQ,2041,643.8164563771338
IRQ,2042,652.8881305095408
IRQ,2043,662.1862729790286
IRQ,2044,671.5258959557502
IRQ,2045,680.5801757222753
IRQ,2046,689.4733810780313
IRQ,2047,698.1686092549088
IRQ,2048,706.7736994633887
IRQ,2049,715.5427388466088
IRQ,2050,724.5534791145603
IRQ,2051,733.8192183216354
IRQ,2052,743.2918564750344
IRQ,2053,753.0140475019551
IRQ,2054,762.8569648453008
IRQ,2055,772.6814254076406
IRQ,2056,782.6575222384115
IRQ,2057,792.9839835869419
IRQ,2058,803.7336868737897
IRQ,2059,815.2384768901007
IRQ,2060,827.7681968951035
IRQ,2061,841.4230338016822
IRQ,2062,855.7417390898156
IRQ,2063,870.5130141280283
IRQ,2064,885.5774658057435
IRQ,2065,900.7193960300225
IRQ,2066,915.9064593250115
IRQ,2067,931.1785430751921
IRQ,2068,946.9598500021704
IRQ,2069,963.8183385356878
IRQ,2070,982.0091103742427
IRQ,2071,1001.7961697203142
IRQ,2072,1022.8770218524899
IRQ,2073,1045.0122774715492
IRQ,2074,1067.8430592446914
IRQ,2075,1091.0618210910022
IRQ,2076,1114.6330972013823
IRQ,2077,1138.7178811454119
IRQ,2078,1163.5726106622008
IRQ,2079,1189.7737797491818
IRQ,2080,1217.4635983727894
IRQ,2081,1246.6662784498628
IRQ,2082,1277.2921050461507
IRQ,2083,1309.317186509898
IRQ,2084,1342.456284982945
IRQ,2085,1376.3609855383133
IRQ,2086,1410.741105588896
IRQ,2087,1445.5705294713302
IRQ,2088,1481.133642712079
IRQ,2089,1517.6217431219675
IRQ,2090,1554.8786699454008
IRQ,2091,1593.2904456811082
IRQ,2092,1632.9591109665646
IRQ,2093,1673.696015602774
IRQ,2094,1715.3896983079264
IRQ,2095,1757.9265294699708
IRQ,2096,1801.192604833368
IRQ,2097,1845.0749968328362
IRQ,2098,1889.4608715161128
IRQ,2099,1934.2372689141769
IRQ,2100,1979.2922342581705
ISL,1979,6.4110325172172775
ISL,1980,6.778897563055205
ISL,1981,7.068017544119509
ISL,1982,7.220262642019842
ISL,1983,7.064954792589996
ISL,1984,7.356666775976038
ISL,1985,7.598921812908928
ISL,1986,8.075374210578318
ISL,1987,8.765495690614342
ISL,1988,8.75760674449279
ISL,1989,8.780201369893582
ISL,1990,8.882841923907637
ISL,1991,8.862944357998083
ISL,1992,8.563908615359228
ISL,1993,8.676352735478897
ISL,1994,8.98948230570233
ISL,1995,9.0
ISL,1996,9.42
ISL,1997,9.96
ISL,1998,10.69
ISL,1999,11.12
ISL,2000,11.68
ISL,2001,12.15
ISL,2002,12.22
ISL,2003,12.48
ISL,2004,13.45
ISL,2005,14.27
ISL,2006,15.18
ISL,2007,16.46
ISL,2008,16.82
ISL,2009,15.53
ISL,2010,15.09
ISL,2011,15.37
ISL,2012,15.54
ISL,2013,16.24
ISL,2014,16.52
ISL,2015,17.25
ISL,2016,18.34
ISL,2017,19.11
ISL,2018,20.04
ISL,2019,20.41
ISL,2020,18.94
ISL,2021,19.79
ISL,2022,21.23
ISL,2023,22.0927872
ISL,2024,22.477422625152
ISL,2025,22.926071980750034
ISL,2026,23.426548132089806
ISL,2027,23.970278314235607
ISL,2028,24.57936308620033
ISL,2029,25.189177084368964
ISL,2030,25.7902624393604
ISL,2031,26.39189204717246
ISL,2032,26.996098934643044
ISL,2033,27.603155292122803
ISL,2034,28.21302618541487
ISL,2035,28.825746570854935
ISL,2036,29.44325470478976
ISL,2037,30.064843849170984
ISL,2038,30.687489795336603
ISL,2039,31.309224737114473
ISL,2040,31.929407219076374
ISL,2041,32.5557507668458
ISL,2042,33.18585638048816
ISL,2043,33.816360545754385
ISL,2044,34.444903865947495
ISL,2045,35.06903994717318
ISL,2046,35.68642156144004
ISL,2047,36.30105990954597
ISL,2048,36.91749694582124
ISL,2049,37.53965470373402
ISL,2050,38.17112236378675
ISL,2051,38.81339578825252
ISL,2052,39.46450722482383
ISL,2053,40.1202260930105
ISL,2054,40.77709748125633
ISL,2055,41.431865107549854
ISL,2056,42.08356911393582
ISL,2057,42.737626243443785
ISL,2058,43.40093899353162
ISL,2059,44.081574232574724
ISL,2060,44.787768217589246
ISL,2061,45.524942976735936
ISL,2062,46.28800035535831
ISL,2063,47.06963924565359
ISL,2064,47.86385379555142
ISL,2065,48.66420470030073
ISL,2066,49.46621755242653
ISL,2067,50.270659737660935
ISL,2068,51.080170258283765
ISL,2069,51.90009640680838
ISL,2070,52.73332762776586
ISL,2071,53.57955137478253
ISL,2072,54.434909937397336
ISL,2073,55.29284461953841
ISL,2074,56.14369165707943
ISL,2075,56.98032702448199
ISL,2076,57.79753143535338
ISL,2077,58.60265677791056
ISL,2078,59.409637127069956
ISL,2079,60.230822959155745
ISL,2080,61.07546924471923
ISL,2081,61.95256823988679
ISL,2082,62.85458124968196
ISL,2083,63.76898696092688
ISL,2084,64.6833108462464
ISL,2085,65.58471344500242
ISL,2086,66.46500978945582
ISL,2087,67.33424761621973
ISL,2088,68.20833316032451
ISL,2089,69.10128974348605
ISL,2090,70.02862888005903
ISL,2091,71.00186319693131
ISL,2092,72.01558188810274
ISL,2093,73.05995916741617
ISL,2094,74.12532892588783
ISL,2095,75.20203064703774
ISL,2096,76.28039990070016
ISL,2097,77.35078467335352
ISL,2098,78.403527138921
ISL,2099,79.42897998789367
ISL,2100,80.41749299691138
ISR,1979,72.73013595704641
ISR,1980,75.32514720799382
ISR,1981,78.88275391062739
ISR,1982,80.00604432631472
ISR,1983,82.07500063259322
ISR,1984,83.88885814657353
ISR,1985,87.62275122267752
ISR,1986,90.73423511859478
ISR,1987,97.53022932897754
ISR,1988,101.00620670226229
ISR,1989,102.43948477536739
ISR,1990,109.2342958005175
ISR,1991,114.2787355805854
ISR,1992,122.45537911137629
ISR,1993,127.07317145766629
ISR,1994,135.9822715085633
ISR,1995,149.11
ISR,1996,157.95
ISR,1997,163.94
ISR,1998,170.69
ISR,1999,176.37
ISR,2000,191.67
ISR,2001,192.31
ISR,2002,192.09
ISR,2003,194.76
ISR,2004,204.08
ISR,2005,212.52
ISR,2006,224.38
ISR,2007,237.92
ISR,2008,245.66
ISR,2009,247.83
ISR,2010,261.87
ISR,2011,276.44
ISR,2012,283.59
ISR,2013,296.11
ISR,2014,307.72
ISR,2015,315.37
ISR,2016,329.63
ISR,2017,343.72
ISR,2018,357.71
ISR,2019,372.58
ISR,2020,365.66
ISR,2021,397.15
ISR,2022,424.29
ISR,2023,432.78852870000003
ISR,2024,439.752096126783
ISR,2025,463.65262255127357
ISR,2026,478.025853850363
ISR,2027,494.3026341739678
ISR,2028,511.9096940032445
ISR,2029,530.1285600128199
ISR,2030,548.570239025128
ISR,2031,567.6746079330077
ISR,2032,587.2613182374748
ISR,2033,607.1469942988879
ISR,2034,627.1901285952923
ISR,2035,647.2440097468161
ISR,2036,667.240273262511
ISR,2037,687.2742376276062
ISR,2038,707.1891893156862
ISR,2039,727.0219354470232
ISR,2040,746.7648874717703
ISR,2041,767.0146729436345
ISR,2042,787.7139092224226
ISR,2043,808.8338959812323
ISR,2044,830.4051390954942
ISR,2045,852.1630037332692
ISR,2046,874.2705187511425
ISR,2047,896.6552776366788
ISR,2048,919.4386302379727
ISR,2049,942.80681671771
ISR,2050,966.7564388741864
ISR,2051,991.2853400305229
ISR,2052,1016.211518649138
ISR,2053,1041.6834741891403
ISR,2054,1067.6424718371218
ISR,2055,1093.8730619486828
ISR,2056,1120.371280809208
ISR,2057,1147.5123394527996
ISR,2058,1175.473042436979
ISR,2059,1204.4310438130276
ISR,2060,1234.6403984160788
ISR,2061,1266.2385813343303
ISR,2062,1298.7133389174903
ISR,2063,1331.7385305082041
ISR,2064,1365.055061512181
ISR,2065,1398.2311216844494
ISR,2066,1431.1370584483523
ISR,2067,1463.992892316848
ISR,2068,1497.2661669517793
ISR,2069,1531.5983251996279
ISR,2070,1567.3221028939074
ISR,2071,1604.8048447525264
ISR,2072,1643.609926714112
ISR,2073,1683.2621994404421
ISR,2074,1723.1727023940832
ISR,2075,1762.914053799968
ISR,2076,1802.3864475247406
ISR,2077,1841.91084781079
ISR,2078,1881.707690253785
ISR,2079,1922.4777732572059
ISR,2080,1964.7717727853822
ISR,2081,2008.6192550992232
ISR,2082,2053.8688558698573
ISR,2083,2100.416161995793
ISR,2084,2147.721000273097
ISR,2085,2195.356197209321
ISR,2086,2242.9244747493344
ISR,2087,2290.6463690494174
ISR,2088,2338.698931582871
ISR,2089,2387.366674998629
ISR,2090,2436.738821370996
ISR,2091,2487.395092303257
ISR,2092,2539.4374730482846
ISR,2093,2592.595468995716
ISR,2094,2646.7216431193556
ISR,2095,2701.6576180247866
ISR,2096,2757.244697667919
ISR,2097,2813.3254625859763
ISR,2098,2869.74206852732
ISR,2099,2926.3372427267145
ISR,2100,2982.95438125046
ITA,1979,1620.0497252825644
ITA,1980,1670.255066269071
ITA,1981,1649.6441187513108
ITA,1982,1656.4736454029414
ITA,1983,1675.837822317702
ITA,1984,1729.900350465671
ITA,1985,1778.3029622717004
ITA,1986,1829.162426992671
ITA,1987,1887.549291662277
ITA,1988,1966.7131089545928
ITA,1989,2033.3650162170638
ITA,1990,2075.11
ITA,1991,2107.04
ITA,1992,2124.61
ITA,1993,2106.5
ITA,1994,2151.81
ITA,1995,2213.93
ITA,1996,2241.97
ITA,1997,2283.01
ITA,1998,2324.34
ITA,1999,2362.13
ITA,2000,2451.58
ITA,2001,2499.42
ITA,2002,2505.77
ITA,2003,2509.24
ITA,2004,2544.96
ITA,2005,2565.78
ITA,2006,2611.72
ITA,2007,2650.56
ITA,2008,2625.06
ITA,2009,2486.43
ITA,2010,2529.03
ITA,2011,2546.92
ITA,2012,2471.0
ITA,2013,2425.51
ITA,2014,2425.4
ITA,2015,2444.27
ITA,2016,2475.89
ITA,2017,2517.18
ITA,2018,2540.49
ITA,2019,2552.76
ITA,2020,2323.67
ITA,2021,2516.86
ITA,2022,2610.6
ITA,2023,2634.6436259999996
ITA,2024,2653.32324930834
ITA,2025,2672.2679773084014
ITA,2026,2676.810832869826
ITA,2027,2685.3766275350094
ITA,2028,2705.5706597740727
ITA,2029,2728.1351190765886
ITA,2030,2748.4857144985885
ITA,2031,2772.5269433093813
ITA,2032,2799.5593475588926
ITA,2033,2827.664507346525
ITA,2034,2855.031877079409
ITA,2035,2879.842566031451
ITA,2036,2900.94905068968
ITA,2037,2919.3395088260063
ITA,2038,2936.350918727152
ITA,2039,2952.8970119202895
ITA,2040,2970.5739240059606
ITA,2041,2992.7564861989213
ITA,2042,3019.0011999104468
ITA,2043,3048.6367799857294
ITA,2044,3080.2276932537266
ITA,2045,3112.7029220533477
ITA,2046,3145.6390316179936
ITA,2047,3180.039490987795
ITA,2048,3217.084914134602
ITA,2049,3258.2840799440223
ITA,2050,3304.76178600894
ITA,2051,3356.652159656214
ITA,2052,3411.9734361643177
ITA,2053,3468.219613242852
ITA,2054,3523.0071893949066
ITA,2055,3573.4730399113087
ITA,2056,3618.283314188841
ITA,2057,3659.3709677057986
ITA,2058,3699.0399065339575
ITA,2059,3740.297869990041
ITA,2060,3786.050913804175
ITA,2061,3838.1972800462436
ITA,2062,3894.859961656168
ITA,2063,3952.8939455782
ITA,2064,4009.4158326972474
ITA,2065,4061.656870849357
ITA,2066,4107.697979614317
ITA,2067,4149.179835836866
ITA,2068,4189.306227820159
ITA,2069,4231.239987833608
ITA,2070,4277.898720426073
ITA,2071,4331.200597871944
ITA,2072,4390.193926760809
ITA,2073,4452.9894376178245
ITA,2074,4517.655108215796
ITA,2075,4582.3120179487805
ITA,2076,4645.824907088338
ITA,2077,4708.409080272434
ITA,2078,4771.54440246238
ITA,2079,4836.996078861173
ITA,2080,4905.631785368014
ITA,2081,4977.9476075078355
ITA,2082,5053.281730369224
ITA,2083,5130.542935007355
ITA,2084,5208.900338303068
ITA,2085,5286.916337845009
ITA,2086,5363.69287813713
ITA,2087,5439.968985508023
ITA,2088,5516.821022301162
ITA,2089,5595.307052007531
ITA,2090,5676.574890253731
ITA,2091,5761.666020461481
ITA,2092,5850.08552311437
ITA,2093,5940.85588483379
ITA,2094,6033.075677193523
ITA,2095,6125.844322445746
ITA,2096,6218.262530183967
ITA,2097,6309.431708314562
ITA,2098,6398.4543542515985
ITA,2099,6484.433662298081
ITA,2100,6566.474209241084
JAM,1979,15.90149217495018
JAM,1980,15.258912876160442
JAM,1981,15.933356825286735
JAM,1982,16.424104215505565
JAM,1983,17.106197263575513
JAM,1984,17.26870613757948
JAM,1985,17.113287782341267
JAM,1986,18.311217927105155
JAM,1987,19.721181707492253
JAM,1988,18.933714921912085
JAM,1989,19.823599523241953
JAM,1990,20.79
JAM,1991,21.8
JAM,1992,22.23
JAM,1993,24.32
JAM,1994,24.65
JAM,1995,25.23
JAM,1996,25.21
JAM,1997,24.92
JAM,1998,24.34
JAM,1999,24.59
JAM,2000,24.81
JAM,2001,25.14
JAM,2002,25.64
JAM,2003,26.58
JAM,2004,26.93
JAM,2005,27.18
JAM,2006,27.96
JAM,2007,28.36
JAM,2008,28.13
JAM,2009,26.91
JAM,2010,26.52
JAM,2011,26.98
JAM,2012,26.81
JAM,2013,26.95
JAM,2014,27.14
JAM,2015,27.39
JAM,2016,27.76
JAM,2017,28.04
JAM,2018,28.57
JAM,2019,28.83
JAM,2020,25.97
JAM,2021,27.16
JAM,2022,28.58
JAM,2023,29.208759999999998
JAM,2024,29.73451768
JAM,2025,30.240004480559996
JAM,2026,30.72384455224896
JAM,2027,31.215426065084944
JAM,2028,31.714872882126304
JAM,2029,32.222310848240326
JAM,2030,32.73041092800007
JAM,2031,33.28160339318581
JAM,2032,33.872908194406534
JAM,2033,34.49289415731958
JAM,2034,35.13032093655384
JAM,2035,35.77558340724074
JAM,2036,36.426886530761095
JAM,2037,37.087898419352626
JAM,2038,37.76117381337176
JAM,2039,38.446047087891436
JAM,2040,39.14818830519226
JAM,2041,39.879731165669575
JAM,2042,40.63278254190965
JAM,2043,41.40430097853093
JAM,2044,42.19286419643377
JAM,2045,42.99126904450037
JAM,2046,43.79272878945287
JAM,2047,44.60227308749919
JAM,2048,45.42740008354604
JAM,2049,46.27157719693617
JAM,2050,47.13974279482377
JAM,2051,48.02922394720943
JAM,2052,48.93036171155294
JAM,2053,49.83444092996434
JAM,2054,50.73336035538723
JAM,2055,51.61752111086645
JAM,2056,52.48176819288974
JAM,2057,53.33086724143273
JAM,2058,54.16887389688652
JAM,2059,54.9983789522692
JAM,2060,55.82560732415819
JAM,2061,56.65172004591352
JAM,2062,57.475322071595215
JAM,2063,58.29448524652816
JAM,2064,59.109682760324425
JAM,2065,59.91998963018762
JAM,2066,60.720391910598394
JAM,2067,61.51180025218707
JAM,2068,62.29719388879305
JAM,2069,63.07972394676982
JAM,2070,63.86137127482666
JAM,2071,64.63746797410923
JAM,2072,65.40180573087389
JAM,2073,66.15388125686897
JAM,2074,66.88932676221808
JAM,2075,67.60534553271202
JAM,2076,68.30177578209036
JAM,2077,68.97574343619712
JAM,2078,69.62586495987233
JAM,2079,70.25491681741823
JAM,2080,70.86113498598264
JAM,2081,71.4475476627782
JAM,2082,72.0171394445117
JAM,2083,72.56664833237777
JAM,2084,73.09609421779835
JAM,2085,73.60522004860259
JAM,2086,74.09292394234738
JAM,2087,74.55950161373876
JAM,2088,75.00280705301725
JAM,2089,75.4222591244234
JAM,2090,75.8142727299736
JAM,2091,76.18666657803598
JAM,2092,76.54464415710957
JAM,2093,76.88774010726938
JAM,2094,77.21646216441235
JAM,2095,77.53116416887042
JAM,2096,77.83219974625491
JAM,2097,78.11992384244766
JAM,2098,78.39468586161078
JAM,2099,78.65684188758182
JAM,2100,78.90673866142117
JOR,1979,20.110486336597994
JOR,1980,22.336516069196026
JOR,1981,25.68096262023674
JOR,1982,27.18227169501578
JOR,1983,27.553581526369694
JOR,1984,29.06296672238423
JOR,1985,28.746761644444693
JOR,1986,30.452594480426036
JOR,1987,31.27785979084558
JOR,1988,32.18210271739892
JOR,1989,28.751168746697022
JOR,1990,28.29
JOR,1991,28.74
JOR,1992,32.87
JOR,1993,34.34
JOR,1994,36.05
JOR,1995,38.29
JOR,1996,39.09
JOR,1997,40.38
JOR,1998,41.59
JOR,1999,43.0
JOR,2000,44.83
JOR,2001,47.19
JOR,2002,49.92
JOR,2003,52.0
JOR,2004,56.46
JOR,2005,61.05
JOR,2006,66.0
JOR,2007,71.39
JOR,2008,76.55
JOR,2009,80.39
JOR,2010,82.25
JOR,2011,84.5
JOR,2012,86.56
JOR,2013,88.82
JOR,2014,91.82
JOR,2015,94.11
JOR,2016,95.99
JOR,2017,98.36
JOR,2018,100.25
JOR,2019,102.01
JOR,2020,100.88
JOR,2021,104.57
JOR,2022,107.11
JOR,2023,109.89486000000001
JOR,2024,112.75212635999999
JOR,2025,116.1346901508
JOR,2026,119.618730855324
JOR,2027,123.20729278098374
JOR,2028,126.90351156441325
JOR,2029,130.71061691134562
JOR,2030,134.631935418686
JOR,2031,138.6708934812466
JOR,2032,142.831020285684
JOR,2033,147.11595089425452
JOR,2034,151.52942942108214
JOR,2035,156.0753123037146
JOR,2036,160.75757167282606
JOR,2037,165.58029882301085
JOR,2038,170.54770778770117
JOR,2039,175.6641390213322
JOR,2040,180.9340631919722
JOR,2041,186.36208508773137
JOR,2042,191.9529476403633
JOR,2043,197.7115360695742
JOR,2044,203.64288215166144
JOR,2045,209.7521686162113
JOR,2046,216.04473367469765
JOR,2047,222.5260756849386
JOR,2048,229.2018579554868
JOR,2049,236.07791369415142
JOR,2050,243.16025110497597
JOR,2051,250.45505863812525
JOR,2052,257.96871039726904
JOR,2053,265.7077717091871
JOR,2054,273.6790048604627
JOR,2055,281.88937500627657
JOR,2056,290.3460562564649
JOR,2057,299.05643794415886
JOR,2058,308.0281310824836
JOR,2059,317.26897501495813
JOR,2060,326.7870442654069
JOR,2061,336.5906555933691
JOR,2062,346.68837526117017
JOR,2063,357.0890265190053
JOR,2064,367.80169731457545
JOR,2065,378.8357482340127
JOR,2066,390.2008206810331
JOR,2067,401.9068453014641
JOR,2068,413.96405066050806
JOR,2069,426.3829721803233
JOR,2070,439.17446134573305
JOR,2071,452.34969518610507
JOR,2072,465.9201860416883
JOR,2073,479.8977916229389
JOR,2074,494.252176165714
JOR,2075,508.621898817202
JOR,2076,522.9698606971522
JOR,2077,537.3798543968351
JOR,2078,551.8813560238939
JOR,2079,566.6436548502676
JOR,2080,581.7998007950737
JOR,2081,597.3546144982793
JOR,2082,613.256703834456
JOR,2083,629.4591755403986
JOR,2084,645.7774733978121
JOR,2085,662.0848930890885
JOR,2086,678.2665702001814
JOR,2087,694.3745919272582
JOR,2088,710.4755295512313
JOR,2089,726.6616294056263
JOR,2090,742.9529097884091
JOR,2091,759.524673183959
JOR,2092,776.39345519721
JOR,2093,793.4621293770284
JOR,2094,810.6757632930522
JOR,2095,827.9744292074225
JOR,2096,845.2982359224621
JOR,2097,862.5874665775756
JOR,2098,879.7825459207222
JOR,2099,896.8239026473018
JOR,2100,913.652140041139
JPN,1979,2529.433407477643
JPN,1980,2609.8946841695065
JPN,1981,2721.1022966619694
JPN,1982,2810.3544519924817
JPN,1983,2912.370318599809
JPN,1984,3040.8349733532464
JPN,1985,3197.742057978274
JPN,1986,3303.075681368078
JPN,1987,3456.6356697948804
JPN,1988,3686.9167381166144
JPN,1989,3868.534256636239
JPN,1990,4055.81
JPN,1991,4198.71
JPN,1992,4236.52
JPN,1993,4217.07
JPN,1994,4262.75
JPN,1995,4374.91
JPN,1996,4512.01
JPN,1997,4556.28
JPN,1998,4498.4
JPN,1999,4483.38
JPN,2000,4607.33
JPN,2001,4625.12
JPN,2002,4627.06
JPN,2003,4698.09
JPN,2004,4800.8
JPN,2005,4887.4
JPN,2006,4954.47
JPN,2007,5027.99
JPN,2008,4966.44
JPN,2009,4683.69
JPN,2010,4875.62
JPN,2011,4876.78
JPN,2012,4943.82
JPN,2013,5042.95
JPN,2014,5057.89
JPN,2015,5136.82
JPN,2016,5175.55
JPN,2017,5262.26
JPN,2018,5296.11
JPN,2019,5274.81
JPN,2020,5056.06
JPN,2021,5185.46
JPN,2022,5234.97
JPN,2023,5335.638473100001
JPN,2024,5381.258182045007
JPN,2025,5435.447451938199
JPN,2026,5478.876677079185
JPN,2027,5511.421204541036
JPN,2028,5543.111876467146
JPN,2029,5567.834155436189
JPN,2030,5590.983431494468
JPN,2031,5616.356049564958
JPN,2032,5643.821315281257
JPN,2033,5671.416197736951
JPN,2034,5697.24399812862
JPN,2035,5719.702097267382
JPN,2036,5738.5954333116715
JPN,2037,5754.968326105537
JPN,2038,5770.49487276769
JPN,2039,5786.14330680571
JPN,2040,5803.477786466078
JPN,2041,5822.958102500965
JPN,2042,5844.121202327908
JPN,2043,5866.662998717979
JPN,2044,5889.390303896655
JPN,2045,5911.72111606127
JPN,2046,5933.427450869464
JPN,2047,5954.398335902871
JPN,2048,5975.713397308383
JPN,2049,5998.398168417984
JPN,2050,6023.0228562338425
JPN,2051,6049.508781943907
JPN,2052,6077.449512573505
JPN,2053,6105.757307185779
JPN,2054,6134.828039521979
JPN,2055,6164.191911363496
JPN,2056,6193.440332444437
JPN,2057,6222.665935871032
JPN,2058,6252.153115897192
JPN,2059,6282.337930763235
JPN,2060,6313.702135707212
JPN,2061,6346.270002543805
JPN,2062,6379.329269889854
JPN,2063,6412.18463490549
JPN,2064,6444.074976965018
JPN,2065,6474.367250543558
JPN,2066,6502.414768192553
JPN,2067,6528.524416817684
JPN,2068,6554.308627503721
JPN,2069,6581.042774697446
JPN,2070,6609.209022339249
JPN,2071,6639.355841126806
JPN,2072,6670.997293677717
JPN,2073,6703.050516833598
JPN,2074,6734.199268403614
JPN,2075,6763.547237209154
JPN,2076,6790.539164188869
JPN,2077,6816.315162635035
JPN,2078,6843.205183179523
JPN,2079,6873.275870561061
JPN,2080,6907.5952837986615
JPN,2081,6947.481439066229
JPN,2082,6991.6281419396155
